Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
6365-1,19/12/2018,Joy Smith,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Medium,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Wrap Bag,Regular Air,21/12/2018,$1.30,$2.88,$1.58,38,$107.20,3%,$30.59,$162.57,$1.01,$177.66
6366-1,3/6/2021,Barry Lonsdale,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,3/6/2021,$1.18,$1.88,$0.70,1,$63.00,10%,$0.74,$63.36,$1.49,$60.96
6367-1,23/1/2022,Jeremy Pistek,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,High,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Furniture,Small Pack,Regular Air,25/1/2022,$1.05,$1.95,$0.90,43,$69.30,0%,$2.77,$66.53,$1.63,$67.23
6367-1,23/1/2022,Jeremy Pistek,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Artisan Hi-Liter Fluorescent Desk Style Markers,Technology,Jumbo Drum,Delivery Truck,25/1/2022,$1.76,$3.38,$1.62,38,$69.30,0%,$2.77,$66.53,$0.85,$67.23
6368-1,29/8/2020,Katrina Edelman,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Not Specified,1726 Digital Answering Machine,Office Supplies,Small Pack,Regular Air,31/8/2020,$8.82,$20.99,$12.17,44,$144.90,6%,$4.39,$136.01,$4.81,$147.69
6369-1,21/9/2021,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Consumer,Leighton Forrest,Medium,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,21/9/2021,$2.29,$3.69,$1.40,48,$47.97,7%,$1.92,$46.05,$0.50,$46.55
6370-1,24/8/2021,Lindsay Shagiari,"5/250 Old Northern Road,Castle Hill",Sydney,NSW,Corporate,Nicholas Fernandes,High,Bagged Rubber Bands,Technology,Small Box,Regular Air,24/8/2021,$0.24,$1.26,$1.02,36,$42.84,0%,$0.00,$42.84,$0.70,$43.54
6372-1,21/9/2021,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Small Business,Leighton Forrest,High,Wirebound Voice Message Log Book,Office Supplies,Small Pack,Regular Air,21/9/2021,$2.90,$4.76,$1.86,48,$47.97,2%,$1.92,$86.65,$0.88,$97.43
6374-1,31/10/2021,Roy Phan,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,1/11/2021,$2.50,$5.68,$3.18,13,"$2,193.74",6%,"$1,343.38",$200.82,$3.60,$209.06
6376-1,4/1/2022,Cynthia Arntzen,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Small Business,Tina Carlton,High,Pizazz Colored Pencils,Office Supplies,Wrap Bag,Regular Air,6/1/2022,$1.76,$2.94,$1.18,12,$41.98,10%,$0.45,$41.56,$0.81,$46.93
6376-1,1/2/2022,Joy Daniels,"12 Princess Hwy,Sylvania",Sydney,NSW,Corporate,Nicholas Fernandes,High,Colored Envelopes,Office Supplies,Small Box,Regular Air,5/2/2022,$2.25,$3.69,$1.44,36,$41.69,5%,$4.00,$35.39,$2.50,$39.90
6376-1,18/8/2021,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Low,Colored Envelopes,Technology,Small Box,Regular Air,20/8/2021,$2.25,$3.69,$1.44,12,$59.04,4%,$1.18,$57.86,$2.50,$60.36
6376-1,28/11/2021,Matthew Grinstein,"105 Pitt St,Sydney",Sydney,NSW,Home Office,Charlie Bui,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,29/11/2021,$1.53,$2.78,$1.25,50,$14.82,2%,$1.48,$14.66,$1.34,$14.62
6376-1,24/8/2021,Kelly Williams,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Low,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,25/8/2021,$1.53,$2.78,$1.25,17,$64.00,9%,$2.64,$63.36,$1.34,$62.93
6377-1,20/8/2021,Ed Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Medium,Smiths Bulldog Clip,Office Supplies,Small Box,Regular Air,25/8/2021,$2.31,$3.78,$1.47,44,$105.84,9%,$6.35,$99.49,$0.71,$100.20
6377-1,20/8/2021,Ed Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Medium,Smiths Bulldog Clip,Office Supplies,Small Box,Express Air,25/8/2021,$2.31,$3.78,$1.47,2,$105.84,1%,$6.35,$99.49,$0.71,$104.20
6377-1,30/3/2021,Ruben Dartt,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,High,Office Shears by Apex,Technology,Medium Box,Regular Air,31/3/2021,$0.94,$2.08,$1.14,24,$48.85,1%,$4.04,$48.95,$2.56,$49.25
6379-1,23/8/2021,Maria Zettner,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Medium,PastelOcean Color Pencil Set,Office Supplies,Wrap Bag,Regular Air,25/8/2021,$11.11,$19.84,$8.73,2,$436.48,10%,$26.19,$410.29,$4.10,$414.39
6379-1,11/8/2020,Raymond Book,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,High,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,12/8/2020,$2.26,$3.58,$1.32,3,$111.86,8%,$4.47,$107.39,$5.47,$111.43
6379-1,23/8/2021,Maria Zettner,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Low,PastelOcean Color Pencil Set,Office Supplies,Small Pack,Regular Air,25/8/2021,$11.11,$19.84,$8.73,36,$436.48,1%,$26.19,$410.29,$4.10,$414.39
6379-1,15/9/2021,Tracy Collins,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Yvette Biti,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,16/4/2021,$13.88,$22.38,$8.50,31,$243.29,9%,$2.48,$244.70,$15.10,$258.34
6382-1,25/4/2021,Toby Carlisle,"6/15 Cross Street,Double Bay",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Express Air,26/4/2021,$4.79,$11.97,$7.18,23,$281.04,7%,$18.28,$267.52,$5.81,$274.03
6382-1,2/8/2021,Dean Percer,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,4/8/2021,$21.56,$36.55,$14.99,18,"$1,683.52",4%,$66.54,"$1,598.98",$13.89,"$1,508.95"
6382-1,5/2/2022,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Home Office,Stevie Bacata,Critical,Artisan Durable Poly Binders,Office Supplies,Small Box,Regular Air,7/2/2022,$3.37,$5.53,$2.16,41,$41.96,4%,$0.42,$41.54,$6.98,$43.03
6382-1,24/8/2021,Jasper Cacioppo,"24 Addison Rd,Marrickville",Sydney,NSW,Home Office,Radhya Staples,Critical,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Express Air,2/9/2021,$1.53,$2.78,$1.25,41,$88.74,10%,$0.00,$88.74,$1.34,$89.24
6382-1,15/6/2021,Arthur Prichep,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Low,Artisan Binder Labels,Office Supplies,Wrap Bag,Regular Air,17/6/2021,$2.45,$3.89,$1.44,46,$25.76,4%,$2.08,$25.52,$7.01,$26.43
6383-1,17/8/2021,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,Medium,Bagged Rubber Bands,Technology,Small Box,Regular Air,18/8/2021,$0.24,$1.26,$1.02,22,$32.20,7%,$0.37,$32.65,$0.70,$33.34
6384-1,28/7/2021,Nicole Brennan,"310 Wattle St,Ultimo",Sydney,NSW,Home Office,Aanya Zhang,Medium,HFX LaserJet 3310 Copier,Office Supplies,Small Pack,Express Air,30/7/2021,$377.99,$599.99,$222.00,11,"$9,599.84",8%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,16/3/2020,Harold Pawlan,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Low,HFX LaserJet 3310 Copier,Technology,Small Box,Regular Air,16/3/2020,$377.99,$599.99,$222.00,14,"$8,198.84",3%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,12/3/2021,Andrew Allen,"2/797 Botany Rd,Rosebery",Sydney,NSW,Small Business,Samantha Chairs,Low,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,17/3/2021,$377.99,$599.99,$222.00,38,"$9,299.84",3%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,27/4/2021,Patt Bawkins,,Sydney,NSW,Small Business,Tina Carlton,High,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,29/4/2021,$377.99,$599.99,$222.00,47,"$9,599.84",0%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,15/8/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Consumer,Charlie Bui,High,HFX LaserJet 3310 Copier,Office Supplies,Wrap Bag,Regular Air,20/8/2021,$377.99,$599.99,$222.00,33,"$9,799.84",0%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,11/8/2021,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Consumer,Leighton Forrest,High,HFX LaserJet 3310 Copier,Technology,Small Box,Regular Air,13/8/2021,$377.99,$599.99,$222.00,40,"$9,599.84",3%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,24/8/2021,Quincy Jones,"Shop 3/144 Waterloo Road,Greenacre",Sydney,NSW,Corporate,Samantha Chairs,Critical,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,24/8/2021,$377.99,$599.99,$222.00,39,"$9,599.84",8%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,24/8/2021,Jasper Cacioppo,"24 Addison Rd,Marrickville",Sydney,NSW,Small Business,Radhya Staples,Critical,HFX LaserJet 3310 Copier,Technology,Small Box,Regular Air,2/9/2021,$377.99,$599.99,$222.00,15,"$9,599.84",8%,$0.00,"$9,599.84",$24.49,"$9,624.33"
6384-1,18/4/2021,Don Weiss,"79 Elliott St,Balmain",Sydney,NSW,Home Office,Aanya Zhang,High,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Wrap Bag,Regular Air,19/4/2021,$156.50,$300.97,$144.47,16,"$1,016.52",10%,$0.00,"$1,088.64",$7.18,"$1,012.70"
6384-1,22/5/2021,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,23/5/2021,$1.59,$2.61,$1.02,6,$31.36,3%,$3.52,$30.66,$0.50,$31.06
6385-1,24/8/2021,Jasper Cacioppo,"24 Addison Rd,Marrickville",Sydney,NSW,Home Office,Radhya Staples,Not Specified,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,2/9/2021,$2.52,$4.00,$1.48,11,$97.56,7%,$0.00,$93.66,$1.30,$96.33
6385-1,21/5/2021,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,22/5/2021,$1.59,$2.61,$1.02,8,$22.32,2%,$2.29,$21.05,$0.50,$22.25
6385-1,3/2/2022,Bor Prostek,"120 Hardware St,Melbourne",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Office Shears by Apex,Office Supplies,Wrap Bag,Regular Air,5/2/2022,$0.94,$2.08,$1.14,1,$89.34,10%,$3.47,$86.88,$2.56,$88.38
6385-1,23/4/2021,Thomas Thornton,"222 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Critical,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,24/4/2021,$1.84,$2.88,$1.04,36,$81.94,0%,$0.00,$82.46,$0.99,$88.14
6385-1,13/9/2021,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,20/9/2021,$1.53,$2.78,$1.25,11,$63.36,7%,$2.76,$62.98,$1.34,$66.28
6385-1,30/6/2021,Lindsay Castell,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Home Office,Phoebe Gour,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Express Air,1/7/2021,$1.84,$2.88,$1.04,27,$87.54,9%,$0.00,$88.84,$0.99,$88.24
6385-1,25/6/2021,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Smiths Gold Paper Clips,Office Supplies,Small Box,Regular Air,27/6/2021,$1.82,$2.98,$1.16,38,$95.36,3%,$1.86,$93.64,$1.58,$96.44
6385-1,4/1/2022,Muhammed Yedwab,"12/299 Castler St,Sydney",Sydney,NSW,Corporate,Mihael Khan,Not Specified,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Small Box,Regular Air,5/1/2022,$0.90,$2.10,$1.20,21,$74.88,3%,$0.75,$74.13,$0.70,$75.26
6385-1,25/8/2020,Edward Becker,"501 George St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Low,Wirebound Voice Message Log Book,Technology,Small Box,Regular Air,27/8/2020,$2.90,$4.76,$1.86,29,"$1,147.16",4%,$45.89,"$1,101.27",$0.88,"$1,112.28"
6386-1,3/4/2021,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Critical,Colored Envelopes,Technology,Small Box,Regular Air,3/4/2021,$2.25,$3.69,$1.44,2,$59.64,8%,$2.20,$59.66,$2.50,$50.49
6386-1,3/1/2022,Julia Barnett,"485 Crown St,Surry Hills",Sydney,NSW,Corporate,Leighton Forrest,Critical,"Wirebound Message Book, 4 per Page",Office Supplies,Wrap Bag,Regular Air,4/1/2022,$3.48,$5.43,$1.95,11,$34.68,7%,$2.58,$30.67,$0.95,$31.86
6387-1,1/10/2021,Tracyy Zic,"24 Addison Rd,Marrickville",Sydney,NSW,Small Business,Radhya Staples,Low,Artisan 487 Labels,Office Supplies,Wrap Bag,Express Air,4/10/2021,$2.29,$3.69,$1.40,48,$63.93,5%,$0.62,$63.60,$0.50,$64.63
6387-2,5/2/2022,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Consumer,Stevie Bacata,High,Binder Clips by OIC,Office Supplies,Small Box,Regular Air,7/2/2022,$0.93,$1.48,$0.55,5,$41.96,8%,$0.42,$41.54,$0.70,$43.93
6389-1,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Multimedia Mailers,Office Supplies,Small Box,Regular Air,13/2/2021,$99.39,$162.93,$63.54,16,"$4,659.68",4%,$49.50,"$4,494.00",$19.99,"$4,400.50"
6389-1,29/3/2021,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Pack,Regular Air,30/3/2021,$21.56,$35.94,$14.38,2,"$1,359.00",1%,$27.18,"$1,331.82",$6.66,"$1,340.05"
6389-1,3/5/2020,Chad McGuire,"3 Orwell St,Potts Point",Sydney,NSW,Corporate,Leighton Forrest,Critical,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Express Air,2/5/2020,$54.52,$100.97,$46.45,8,"$2,359.65",8%,$230.79,"$2,296.57",$7.18,"$2,404.55"
6389-1,14/7/2020,Robert Gastini,"163 Concord Road,North Strathfield",Sydney,NSW,Consumer,Charlie Bui,High,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Small Box,Regular Air,19/7/2020,$16.85,$27.18,$10.33,4,"$1,359.26",4%,$13.59,"$1,343.68",$8.23,"$1,340.05"
6389-1,24/8/2021,Kelly Williams,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Not Specified,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Small Box,Regular Air,25/8/2021,$16.85,$27.18,$10.33,18,"$1,359.00",10%,$27.18,"$1,331.82",$8.23,"$1,340.05"
6390-1,31/8/2021,Clay Ludtke,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,2/9/2021,$3.32,$5.18,$1.86,11,$165.76,7%,$9.95,$155.81,$2.04,$157.85
6390-1,10/11/2021,Bett Farres,"Westfield Sydney,Miranda",Sydney,NSW,Consumer,Natasha Song,Low,Smiths File Caddy,Office Supplies,Small Pack,Regular Air,12/11/2021,$4.03,$9.38,$5.35,22,$200.40,10%,$8.02,$193.94,$7.28,$290.98
6391-1,4/9/2021,Darrin Martin,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Low,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,6/9/2021,$10.07,$15.98,$5.91,41,$479.46,3%,$38.35,$442.05,$4.00,$445.05
6391-1,2/5/2021,Greg Hansen,"221 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Low,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,4/5/2021,$10.07,$15.98,$5.91,37,$471.48,4%,$33.87,$430.05,$4.00,$485.23
6391-1,31/8/2021,Clay Ludtke,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Home Office,Preston Senome,High,Alto Memo Cubes,Office Supplies,Small Pack,Regular Air,2/9/2021,$3.32,$5.18,$1.86,19,$165.76,8%,$9.95,$155.81,$2.04,$157.85
6391-1,13/9/2021,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,20/9/2021,$10.07,$15.98,$5.91,23,$479.40,5%,$38.35,$441.05,$4.00,$445.05
6391-1,30/9/2021,Laura Armstrong,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,High,Artisan Round Ring Poly Binders,Office Supplies,Small Box,Regular Air,2/10/2021,$1.82,$2.84,$1.02,42,$50.84,0%,$3.04,$51.68,$5.44,$57.27
6391-1,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Not Specified,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,5/9/2021,$10.07,$15.98,$5.91,30,$479.40,10%,$38.35,$441.05,$4.00,$445.05
6392-1,20/9/2021,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Small Pack,Regular Air,20/9/2021,$2.16,$3.85,$1.69,49,$165.76,10%,$9.95,$155.81,$0.70,$157.85
6392-1,11/6/2021,Chuck Clark,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,12/6/2021,$1.94,$3.08,$1.14,8,$25.56,2%,$2.04,$23.52,$0.99,$24.45
6393-1,23/2/2020,Brian Thompson,"154 Castlereagh St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Medium,TechSavi Cordless Elite Duo,Office Supplies,Wrap Bag,Regular Air,26/2/2020,$60.59,$100.98,$40.39,43,"$1,495.04",6%,$141.95,"$1,363.08",$7.18,"$1,380.58"
6393-1,30/1/2022,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Critical,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,2/2/2022,$8.31,$15.98,$7.67,10,$475.86,9%,$33.77,$432.75,$6.50,$434.55
6393-1,6/9/2021,Darrin Van Huff,"61 York St,Sydney",Sydney,NSW,Small Business,Leighton Forrest,Low,300 Series Non-Flip,Office Supplies,Wrap Bag,Regular Air,8/9/2021,$62.40,$155.99,$93.59,40,"$3,431.78",4%,$68.84,"$3,363.14",$8.08,"$3,371.22"
6394-1,9/1/2021,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,High,Artisan 478 Labels,Office Supplies,Wrap Bag,Regular Air,11/1/2021,$3.14,$4.91,$1.77,48,$50.72,6%,$1.52,$49.22,$0.50,$50.27
6394-1,11/4/2021,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,PastelOcean Color Pencil Set,Office Supplies,Wrap Bag,Regular Air,11/4/2021,$11.11,$19.84,$8.73,38,$338.50,6%,$32.83,$310.67,$4.10,$33.98
6394-1,19/1/2021,Sue Ann Reed,"501 George St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Pizazz Dustless Chalk Sticks,Office Supplies,Small Box,Express Air,19/1/2021,$1.09,$1.68,$0.59,36,$19.11,10%,$5.94,$14.60,$1.00,$14.49
6394-1,30/6/2021,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,High,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,2/7/2021,$6.39,$19.98,$13.59,10,$631.18,8%,$60.00,$508.46,$4.00,$521.59
6394-1,24/8/2020,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Small Business,Leighton Forrest,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,26/8/2020,$1.53,$2.78,$1.25,25,$114.66,3%,$4.59,$116.09,$1.34,$118.98
6394-1,24/10/2021,Amuman Howes,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Low,"Angle-D Binders with Locking Rings, Label Holders",Technology,Small Box,Regular Air,26/10/2021,$4.53,$7.30,$2.77,38,$179.82,2%,$10.39,$164.93,$7.72,$175.93
6395-1,3/2/2022,Patrick Gardun,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Critical,Smiths File Caddy,Technology,Medium Box,Regular Air,5/2/2022,$4.03,$9.38,$5.35,8,$600.98,9%,$43.31,$600.98,$7.28,$603.98
6395-1,3/2/2022,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Home Office,Connor Betts,Low,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Regular Air,5/2/2022,$4.59,$7.28,$2.69,39,$579.42,1%,$34.77,$548.65,$11.15,$549.65
6395-1,23/1/2022,Jeremy Pistek,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Consumer,Mihael Khan,Medium,Smiths Gold Paper Clips,Office Supplies,Wrap Bag,Regular Air,25/1/2022,$1.82,$2.98,$1.16,30,$48.73,5%,$2.87,$45.23,$1.58,$47.28
6396-1,26/9/2021,Christopher Martinez,"178 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths File Caddy,Office Supplies,Wrap Bag,Regular Air,28/9/2021,$4.03,$9.38,$5.35,23,$431.48,6%,$38.83,$392.65,$7.28,$399.93
6396-1,16/12/2021,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Small Business,Tina Carlton,High,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,18/12/2021,$32.02,$152.48,$120.46,39,"$4,245.96",4%,$424.07,"$4,296.56",$4.00,"$3,713.56"
6396-1,13/9/2021,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Smiths File Caddy,Office Supplies,Small Box,Regular Air,20/9/2021,$4.03,$9.38,$5.35,24,$431.48,2%,$38.83,$392.65,$7.28,$399.93
6396-1,13/9/2021,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Smiths File Caddy,Office Supplies,Small Box,Regular Air,20/9/2021,$4.03,$9.38,$5.35,48,$431.48,4%,$38.83,$392.65,$7.28,$399.93
6396-1,3/3/2021,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Small Box,Regular Air,3/3/2021,$56.16,$136.98,$80.82,32,"$3,337.68",9%,$20.66,"$3,361.14",$24.49,"$3,373.24"
6396-1,15/10/2021,Tona Prown,"105 Pitt St,Sydney",Sydney,NSW,Home Office,Charlie Bui,Medium,HFX LaserJet 3310 Copier,Office Supplies,Wrap Bag,Regular Air,19/10/2021,$377.99,$599.99,$222.00,43,"$4,723.78",3%,$343.87,"$4,294.85",$24.49,"$4,299.35"
6396-1,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,13/2/2021,$1.60,$2.62,$1.02,21,$56.42,6%,$5.45,$51.22,$0.80,$52.35
6396-1,30/7/2020,Lycoris Saunders,"501 George St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,High,Smiths Pushpins,Office Supplies,Wrap Bag,Regular Air,31/7/2020,$0.94,$1.88,$0.94,16,$19.28,2%,$0.59,$18.57,$0.79,$110.59
6396-1,13/11/2021,Ryan Crowe,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Low,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Small Box,Express Air,15/11/2021,$16.80,$40.97,$24.17,32,"$1,324.60",10%,$76.72,"$1,306.01",$8.99,"$1,399.85"
6396-1,3/11/2021,Bill Shonely,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,Low,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,12/11/2021,$1.18,$1.88,$0.70,31,$27.10,2%,$2.24,$28.66,$1.49,$29.04
6400-1,9/12/2019,Linda Southworth,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Low,Alto Perma 3000 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,11/12/2019,$8.92,$29.74,$20.82,37,$959.04,4%,$9.59,$849.45,$6.64,$855.24
6400-1,7/2/2022,Theresa Swint,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Medium,Artisan 474 Labels,Technology,Small Box,Regular Air,7/2/2022,$1.84,$2.88,$1.04,24,$36.40,8%,$2.47,$34.55,$0.99,$35.83
6401-1,28/6/2020,Brian Dahlen,"1-2/299 Sussex St,Sydney",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Apex Preferred Stainless Steel Scissors,Technology,Small Pack,Regular Air,30/6/2020,$2.50,$5.68,$3.18,8,$125.00,10%,$12.15,$124.18,$3.60,$131.93
